homo (eV),lumo (eV),vertical_excitation_energy (eV),dipole_moment_norm_S0 (D),dipole_moment_norm_S1 (D),dipole_moment_norm_T1 (D),0-0_S1 (eV),0-0_T1 (eV),adiabatic_T1-S0 (kcal/mol),adiabatic_S1-S0 (kcal/mol),reduction_S0 (kcal/mol),oxidation_S0 (kcal/mol),lumo-homo (eV)
-6.161474188,-3.69095243,1.81930008,13.24529209,12.86566169,21.81879991,1.460155389,0.815691997,18.71608343,33.87419084,-97.13902071,130.3888401,2.470521758
-6.028682623,-3.380742627,1.944800085,4.4061337,,16.80329267,,0.946731203,21.42629481,,-91.42241372,124.1526557,2.647939996
-6.720940289,-3.893677258,2.152100094,6.715880104,6.607032218,15.45062758,1.804199111,1.139465914,26.52355041,42.41207829,-101.2404195,144.6602773,2.827263031
-7.363945346,-3.964698976,2.504300109,5.429622674,4.494025536,4.549238333,2.054588757,0.961321404,21.27694766,47.5789874,-104.6258306,155.3059675,3.39924637
-6.762301596,-3.86211205,2.05710009,8.020675744,8.916206086,19.50969062,,1.254888996,29.60336458,39.26888571,-101.2096716,144.1978031,2.900189546
-7.267072811,-3.735034876,2.687000117,2.245181728,1.886172529,7.706540309,,1.659898371,37.57586643,52.72393369,-98.43168925,155.9284564,3.532037935
-6.897270072,-3.942657753,2.192100096,9.15623996,6.860748929,18.9451734,1.601108797,1.193151803,27.17364974,37.10272464,-103.7416704,146.7367046,2.954612319
-7.251562321,-3.838438144,2.581900113,7.076161808,7.566149838,2.495423497,,1.518637534,34.83867217,50.36700988,-100.9636881,154.5002459,3.413124177
-7.346257945,-4.058034031,2.560500112,1.931393668,2.013165331,8.117567915,2.174368857,1.366051046,30.96254908,50.095926,-105.6279625,158.6637681,3.288223914
-8.264914344,-4.003339145,2.794100122,5.999730214,5.490769207,1.682092878,1.930564943,1.691703583,39.52302686,45.82447223,-104.6484209,170.2889999,4.261575199
-6.189774029,-3.330129449,2.159700094,5.212428157,,14.39012224,,1.071657371,24.23753513,,-90.27658229,130.106461,2.85964458
-5.482277987,-3.661564133,1.175000051,16.33827808,17.66967617,25.46387536,0.814875117,0.288596343,6.496600677,18.86103801,-97.647303,114.0999615,1.820713854
-6.9527813,-3.358157177,2.658200116,3.248351091,3.430168266,13.12131343,,1.41805391,32.32487112,42.28594898,-91.77068121,,3.594624123
-6.73509021,-3.442784588,2.493900109,6.237397904,6.156544795,13.11001757,2.106282041,1.529633737,34.7501934,48.51272079,-92.11392864,144.2122359,3.292305622
-5.602008086,-3.688503406,1.252300055,9.466482667,10.75438031,18.88553164,0.901760583,0.370630782,8.033997727,21.05480948,-97.38437673,116.0063338,1.91350468
-6.823527215,-4.243343571,1.974300086,10.11915169,7.949036805,22.88255503,1.442431198,0.938063016,21.79087753,34.37055046,-109.1363653,146.7241544,2.580183644
-6.112765806,-3.710816742,1.817000079,1.527651184,,18.67411926,,0.71549102,16.57816027,,-97.70754386,125.2871919,2.401949064
-6.712776873,-4.241438774,1.686400074,4.593927111,,20.4106514,,1.057870668,24.66863381,,-110.0010727,,2.471338099
-5.893169919,-3.329040993,1.865300082,6.530009704,4.78689293,16.72559381,1.178125477,0.900361368,20.38274734,26.82789228,-89.68986137,122.7828035,2.564128926
-6.384607555,-3.531493707,2.176400095,3.454101872,3.049607873,12.46323789,1.786738699,1.052721621,23.49142692,41.32648772,-93.65634576,135.7596896,2.853113848
-7.301359158,-3.892860916,2.588300113,7.257793236,7.035618186,13.08261456,2.143713771,1.378486514,29.95539713,49.01472799,-102.8286448,154.9395022,3.408498242
-6.593591001,-3.840342941,2.06850009,7.72910891,7.661964694,15.50976359,1.700444859,0.986577925,23.55543284,40.35698632,-98.76364151,142.9578454,2.75324806
-7.320951356,-4.030550531,2.310400101,12.4975,13.36720001,11.31830001,,1.172950614,27.60788596,40.94433474,-105.7923698,156.0752935,3.290400825
-6.545426848,-3.755443416,2.05620009,2.954823243,3.715033876,14.85728319,1.685539031,1.3292237,30.70025032,39.63660599,-99.71620017,142.6403258,2.789983432
-7.290746717,-3.5176159,2.789700122,6.50792028,6.658823856,7.209649429,2.371121595,1.753774932,39.56004989,54.48660647,-94.03034112,157.5474296,3.773130817
-8.043685774,-4.5462063,2.163200095,5.66450436,5.708285308,2.578394177,1.374830518,1.259163088,28.86917905,32.28471054,-117.9133337,172.2763209,3.497479474
-6.722300858,-3.548364766,2.334900102,5.346534969,5.847338926,9.027915656,,1.200492618,30.30491965,48.08475965,-93.36016151,143.9179341,3.173936092
-7.16557434,-4.107830868,2.2971001,11.07401614,10.75290423,22.49867422,,1.409524773,31.69422457,43.89990213,-107.0517804,152.4495465,3.057743472
-6.463520575,-3.830002614,1.82290008,8.415150927,9.471245339,20.58119668,1.473591687,1.11606249,26.1319848,35.05767281,-101.4619302,139.1206278,2.633517961
-7.570207654,-3.831363183,2.769400121,8.968027576,8.989726271,7.591280217,2.397070955,1.497876062,33.50019547,54.9697884,-101.8202378,162.8028175,3.738844471
-7.479865851,-4.092320378,2.499900109,5.296677991,5.228182985,2.509771019,1.907006659,1.171619433,26.19222566,44.48599554,-107.4853891,157.3742371,3.387545473
-6.61889759,-3.44577784,2.346700103,8.028933709,8.346789775,12.99388943,1.964663984,1.252118332,28.31948117,44.9434496,-92.21809513,140.0211032,3.17311975
-7.008292528,-3.803879683,2.337600102,4.136369001,6.152269195,7.141096517,1.784097072,1.170472745,26.70364549,41.90254098,-99.89566775,146.5641396,3.204412845
-6.348144297,-3.751361708,1.805500079,4.339991781,6.126483442,,,,,31.38737267,-99.03660793,130.3737799,2.596782589
-5.412888952,-3.61203941,1.206600053,12.61275261,14.79832975,22.05484213,,0.287073322,6.21861419,19.32162962,-95.76163845,113.3149477,1.800849542
-5.433569606,-3.067539572,1.850000081,12.03793332,11.7333325,20.4549223,,0.719013779,16.67354164,35.33628681,-82.74333674,113.6801579,2.366030034
-6.028410509,-3.965515318,1.307800057,8.874362312,,,,,,,-105.1253278,128.7635918,2.062895191
-6.437397644,-3.735579104,2.039700089,10.99716728,12.55996272,22.40888367,,0.947399243,21.75259949,38.00194504,-98.18194067,131.95322,2.70181854
-7.923955675,-4.430013681,2.643100116,2.005415919,3.420315806,5.763336729,2.131014342,1.344859907,30.65820721,49.47720212,-114.6120088,167.33908,3.493941994
-5.915211142,-3.553807044,1.59320007,6.218689405,5.529946378,3.547710001,1.209948258,0.575005708,13.70856161,28.95703031,-94.89128347,124.8002449,2.361404098
-6.788968755,-3.530405252,2.502900109,5.872600625,5.932398963,10.58105348,,1.320214908,30.97572677,49.74891352,-93.33882621,145.8807823,3.258563503
-5.565816943,-3.864016847,1.072500047,11.91862006,12.8798456,22.14799482,0.759520179,0.199554157,5.005011784,18.46382482,-101.3866291,117.6133844,1.701800096
-7.357142499,-4.151913313,2.482300109,8.989658949,8.779041698,15.60734149,2.121880654,1.347616148,30.72660569,48.96703731,-107.1816747,159.0390185,3.205229186
-7.318230217,-4.431102136,2.073100091,8.50143627,9.619744408,15.96880005,1.560548143,1.005632154,22.91662868,36.84795599,-114.6917025,152.8254244,2.887128081
-6.87604519,-3.442784588,2.620900115,8.64964736,8.420084651,7.639447313,2.225729167,1.279469857,28.65457098,51.2329723,-92.90835503,146.8251833,3.433260602
-7.4670765,-4.110552006,2.435700106,9.405779495,9.754793025,20.06601428,,1.536847394,34.18229776,45.36450814,-109.4124692,160.4113807,3.356524494
-5.682825904,-3.660203564,1.470200064,5.08187094,5.13658538,21.39187146,1.103693308,0.399526661,8.862309607,25.01752881,-96.48139128,116.9024167,2.02262234
-6.624884095,-3.391899296,2.423700106,2.165048521,3.062810745,12.23511336,2.048974577,1.488385819,33.73739388,47.29598084,-91.15070232,141.3689926,3.232984799
-5.824052998,-3.409314583,1.652200072,4.046300011,5.2149,9.2716,,0.586045367,12.36443734,29.7859697,-91.51716758,119.3421717,2.414738415
-6.775907289,-4.204159175,1.851100081,6.570376236,6.569910138,15.40667453,1.290500715,0.863024897,19.96482634,30.6362444,-109.534206,143.2584222,2.571748114
-7.292651514,-3.833540094,2.571300112,8.651380577,8.640182117,8.454234559,,1.252670724,25.85901838,50.70711976,-102.3975461,157.0334997,3.45911142
-6.162290529,-3.968236456,1.447800063,8.263516285,5.966400377,24.75911192,,0.684680111,15.3250248,26.1809305,-104.1671215,128.3839488,2.194054073
-7.735652882,-4.340216106,2.491900109,9.234379863,9.447879553,13.66320725,1.98670119,1.636343923,38.25796871,46.54610758,-112.324111,163.1956381,3.395436776
-6.208822,-3.468091177,2.078800091,15.11309181,15.22492738,,,,,40.02628907,-92.95416319,130.2024699,2.740730823
-6.986523419,-3.67190446,2.491500109,10.04940843,10.35239166,,2.13905632,,,49.52301028,-97.02983414,148.8307021,3.314618959
-7.025979929,-4.033543783,2.194700096,7.957748579,6.41125407,,1.685712985,,,38.7173053,-105.666868,148.1272645,2.992436146
-7.397959579,-4.027285164,2.446600107,10.66397231,11.26328271,,1.868250144,,,44.97105999,-105.5752517,157.4394981,3.370674415
-6.434132278,-3.745919431,1.904500083,7.622762949,8.388013952,,1.533973341,,,36.13008569,-99.19787774,134.7205347,2.688212847
-6.902984463,-3.758980896,2.393600105,0.883960576,0.694569147,,2.008677408,,,46.17273973,-99.62019129,147.3002076,3.144003567
-6.785431274,-3.787008624,2.178200095,3.130583129,4.131924726,4.667142755,1.793975864,0.914035634,20.58166769,41.63773219,-100.2784482,142.863719,2.99842265
-7.431973812,-4.250418532,2.437300107,7.927996526,7.872838165,15.84425064,,1.331541294,31.99668391,48.9174641,-109.502203,160.9522934,3.18155528
-7.353332905,-3.814764238,2.549600111,8.341943159,8.321343202,16.53483522,,1.663667148,37.45663972,47.00920923,-100.9461178,156.6450717,3.538568667
-7.005571389,-3.842791966,2.136800093,5.066463588,,5.300131496,,1.128225435,25.94435961,,-101.0521668,147.5970194,3.162779423
-6.667061744,-3.630815267,2.333700102,7.469360482,7.162582072,9.828990625,1.945933871,1.193202416,27.39641543,45.07020642,-96.22787764,141.6545092,3.036246477
-7.04366733,-4.044428338,2.2887001,3.117299459,2.925902107,8.692109002,1.944751459,1.092868592,25.38148403,45.54209318,-104.0384822,151.4154117,2.999238992
-7.130743766,-4.175859333,2.126000093,3.667069852,4.049751684,17.5647236,,1.387924647,31.23112293,39.11389099,-108.4398303,152.5399078,2.954884433
-6.121745564,-3.568229078,1.777800078,2.530465054,3.240237703,6.292877893,1.416800369,0.652276248,14.81234995,33.07035181,-94.62521965,127.7169068,2.553516486
-5.518741245,-3.170670725,1.842900081,11.2349831,10.23436717,20.33224101,,0.704666494,16.49595659,34.70564026,-85.20819209,116.7593446,2.34807052
-5.890993008,-3.693673569,1.468600064,12.08353183,13.42679023,18.86775763,,0.50439597,11.31022222,26.41687388,-97.42265478,122.4571263,2.197319439
-5.965007979,-3.529316796,1.689900074,2.145457252,2.665972008,8.056210774,,0.643570237,14.53561848,30.2183234,-95.19876288,123.5784849,2.435691183
-7.699189624,-3.567684851,2.729300119,10.39215303,9.971379959,,,,,54.23121031,-94.90571618,166.1047698,4.131504773
-6.592230432,-3.389722385,2.389200104,7.840650048,6.799072102,11.3286657,1.63188046,1.28493472,29.7577318,38.00947515,-90.49181787,136.1179973,3.202508047
-7.313332167,-3.60496445,2.823900123,4.269102043,4.547023424,6.222936787,,1.545134621,35.17627201,56.56491628,-95.44600143,158.7434618,3.708367717
-7.24802484,-3.90156856,2.629600115,7.713913805,9.052591914,22.33164939,,1.584685555,35.79499589,46.73247776,-102.3454629,149.6740742,3.34645628
-6.970740815,-4.10238859,2.151400094,8.226986652,7.73598203,17.75070385,1.781501532,1.095177206,23.77506099,39.93404525,-108.905442,148.542048,2.868352225
-6.169637604,-3.840615055,1.620600071,19.25871819,18.17705309,28.3634865,1.271878067,0.692478405,15.21709325,29.19924879,-103.4448587,129.7443883,2.329022549
-7.363945346,-3.881704248,2.625500115,4.747568112,4.852144586,12.99778633,2.20541088,1.61371341,36.55302676,51.06228986,-101.6451628,158.1385431,3.482241098
-6.206100861,-3.359245632,2.118600093,7.54070251,7.612826165,12.79880076,,1.002245071,23.61818374,41.93768149,-88.69212206,132.5474711,2.846855229
-7.20856833,-3.984835402,2.351500103,8.615722135,8.87800559,8.124709845,,1.330761688,30.7272332,43.86915419,-105.1705084,154.5127961,3.223732928
-6.088275559,-3.694217797,1.715100075,20.35409941,19.28316364,29.07155434,1.387160597,0.754356362,16.63840114,30.43732405,-97.56886437,129.3214473,2.394057762
-5.627314676,-3.431900033,1.495200065,3.4739,5.2516,9.579300008,1.192576093,0.523505166,12.00926724,28.16009388,-91.27306658,117.5355732,2.195414643
-7.364489574,-3.884153273,2.665000117,5.62649508,5.076600395,1.95882512,2.262436635,1.427446464,31.97283857,52.07697191,-102.2914971,157.6214757,3.480336301
-6.294537866,-4.313276834,1.324500058,8.824637638,7.720627946,30.22021313,0.862965512,0.538677418,11.80846436,19.50925481,-111.0577978,131.042077,1.981261032
-6.800669651,-3.83109107,2.092900092,3.752000003,3.1548,1.0611,1.545972782,0.897322673,21.69424115,37.13598262,-100.9172524,142.6227556,2.969578581
-6.518487575,-3.819390173,2.075600091,5.936353077,6.695392596,13.3933566,,1.003449528,24.10262069,40.71090139,-99.99920673,137.1577797,2.699097402
-8.10681619,-4.213955274,2.756800121,5.638175628,5.835085078,5.790930002,,1.178341461,26.57939871,51.43314768,-109.4821227,170.6284822,3.892860916
-6.46107155,-3.722245525,2.06670009,7.390169125,6.805936635,15.58338441,1.697950458,0.950892178,21.95904995,39.56444245,-97.75837209,137.4734167,2.738826025
-5.519013358,-3.549181108,1.300200057,13.56005268,15.51409047,21.49883393,0.983604077,0.418010975,9.395064748,23.21030289,-94.19223844,114.3528476,1.96983225
-6.530460585,-3.768232767,1.892000083,15.05301717,14.36126978,9.11779008,1.441616917,0.789362586,18.82778004,34.49040468,-100.0625851,137.8160366,2.762227818
-7.775109392,-4.029462075,2.762800121,3.325339314,4.099426059,10.14037751,2.486888792,1.622694827,37.36941597,57.69129493,-105.0908148,167.3993209,3.745647317
-6.963121626,-3.534759073,2.652400116,6.981975997,7.67330174,16.01502648,,1.533827202,35.02378733,49.52489281,-94.0290861,140.8889482,3.428362553
-6.530732699,-4.047693704,1.82900008,13.08646311,12.8535649,23.79663743,1.472271917,0.880194194,20.26603066,34.36239284,-104.6408908,139.5724343,2.483038995
-5.847999018,-3.181283166,2.06550009,9.731566207,,22.45483908,,1.197919238,27.05505053,,-86.91125152,125.2288336,2.666715852
-8.003140809,-3.981842149,2.73690012,10.56226156,11.04414512,11.79302149,2.479020901,1.576506846,35.5590525,55.75542967,-106.4826297,172.4080978,4.02129866
-6.04963539,-3.434076944,1.923700084,6.296840319,,18.10819529,,0.917486038,20.05016757,,-92.49419909,124.5216309,2.615558446
-6.137528168,-3.818301718,1.765000077,13.09047971,,30.21145328,,0.897502812,19.84810967,,-101.1149177,132.4445596,2.31922645
-8.373759889,-4.238173408,2.74020012,6.239469751,5.917206798,2.25373949,2.287272579,1.91823187,43.31820129,52.87516336,-110.3374175,178.7936293,4.135586481
-6.848289577,-3.719252272,2.240400098,8.453702804,,,,,,,,141.2591785,3.129037305
-7.528846347,-3.668639094,2.785400122,6.152062071,,4.344900006,,1.623608994,36.66911592,,-96.64705365,,3.860207253
-6.509779932,-3.886874411,1.973900086,5.235339302,4.748233866,14.46297046,,0.879495949,20.16562922,36.9740853,-102.0442586,138.3563219,2.622905521
-6.459438867,-3.643876732,1.949000085,5.975530604,5.092651182,1.112233654,,0.889540216,19.75523834,35.01060964,-97.94599728,135.4145597,2.815562135
-5.401732284,-3.926603035,0.878000038,15.89784326,,31.67893616,,0.051848031,0.459964097,,-102.7294984,108.4730883,1.475129249
-7.312515826,-3.896126283,2.615100114,4.563873081,4.811572635,10.73726963,,1.344483573,30.15745503,50.01058477,-102.5807788,157.2361851,3.416389543
-6.274129327,-3.835444891,1.849400081,6.109802227,5.700692744,16.62239823,1.475271088,0.746550586,17.39078443,34.56633326,-100.5620823,132.9321341,2.438684436
-7.592793104,-4.48280377,2.2968001,4.160900351,4.961600025,9.985500001,1.748897094,1.057503314,23.74494056,41.16584542,-114.8184593,161.1587439,3.109989334
-5.823780884,-3.991366135,1.179600052,12.22066447,13.1272621,22.77512939,0.856889664,0.331332642,7.193763176,20.22838012,-104.6741488,122.1232915,1.832414749
-6.616448566,-3.79870952,2.146100094,7.491039962,7.281675654,14.79440808,1.779051085,0.996110427,21.38362419,39.9447129,-100.7076644,140.0129456,2.817739046
-6.901896007,-4.030822645,2.074100091,3.554327827,2.372806905,5.529164133,,0.885219048,21.32589337,37.39137878,-105.3035403,144.9483039,2.871073362
-7.911438437,-4.054496551,2.787400122,6.056673788,6.095806121,10.6651673,,1.711815791,37.28344723,57.82746439,-106.3433227,169.5221839,3.856941886
-6.380525847,-3.941841412,1.698000074,6.254938008,6.290535841,12.24186676,1.308731049,0.725088748,16.76453044,31.01463233,-103.36642,133.7893114,2.438684435
-8.454305593,-4.058850372,2.825500124,7.750419969,7.015766435,3.075917076,,1.955092387,44.21679418,58.30499873,-106.0898091,180.6610961,4.395455221
-6.092901494,-3.676530396,1.704900075,7.410456748,9.168512628,16.37612683,1.355049175,0.76557276,17.18747151,31.68418443,-97.53058632,126.829609,2.416371098
-7.227072073,-4.058306145,2.322700102,5.922966217,6.121377182,8.157538115,,1.021016383,23.52280237,40.6349728,-106.2962595,147.605177,3.168765928
-8.51607544,-4.184294863,2.716600119,3.538595679,3.560479274,4.412469782,2.273640986,1.994897202,45.95122905,53.01133281,-109.9439694,184.9702004,4.331780577
-6.372634545,-4.058306145,1.653000072,13.60961263,12.4988224,23.28413928,1.277021867,0.650271667,14.69939833,29.48162784,-105.3637812,135.6868986,2.3143284
-7.986813977,-3.870275466,2.667200117,3.92586986,3.375002773,9.70095725,,2.059394909,46.94583082,48.71289616,-102.2005083,166.2785898,4.116538511
-6.626788892,-3.954358649,1.865000082,4.210150741,5.516928788,11.37368224,,0.916998682,20.98703851,35.51073431,-103.4762341,139.829713,2.672430243
-6.766383304,-4.061299397,2.06310009,6.215253313,4.42784796,21.28257912,1.503094984,1.041881802,24.97172066,36.00646642,-104.7368997,142.375517,2.705083907
-8.210763686,-4.42783677,2.724000119,4.626681201,4.268127235,4.218700258,2.173107002,1.361253407,31.23300546,51.31454847,-114.7801812,174.5711213,3.782926916
-8.024637804,-4.108102982,2.756600121,3.56569461,3.701129876,,2.469404512,,,57.01860528,-106.6683724,171.4674618,3.916534822
-7.241494108,-4.003067031,2.396700105,5.961056363,6.134680534,9.713653383,,1.222131113,28.30379344,43.90680473,-104.9866483,152.9873217,3.238427077
-7.266256469,-4.083068506,2.248400098,2.856755312,4.225005877,13.72112221,1.656597559,1.5594726,35.59733055,38.48324444,-106.8961581,154.161391,3.183187963
-6.493997328,-3.606052905,2.170700095,9.372903916,10.75463521,19.6392892,1.791681594,1.088572459,23.54413768,40.55214162,-96.53535705,132.994885,2.887944423
-7.121491894,-4.043611996,2.389700104,11.77215793,11.43167554,20.43014992,2.055324415,1.404661826,31.9402081,47.54384689,-104.6427733,155.3894262,3.077879898
-6.107867757,-3.520609153,1.890700083,16.21898315,13.38539208,31.3145078,1.18769943,0.830199802,18.88362834,27.67753946,-95.05757336,123.9549903,2.587258604
-7.840960947,-3.922521327,2.731100119,9.239892067,8.791182341,,2.266880011,,,52.28028483,-103.3513598,169.7970328,3.91843962
