homo (eV),lumo (eV),vertical_excitation_energy (eV),zpve_S0 (eV),zpve_S1 (eV),zpve_T1 (eV),total_electronic_energy_S0 (eV),total_electronic_energy_S1 (eV),total_electronic_energy_T1 (eV),dipole_moment_norm_S0 (D),dipole_moment_norm_S1 (D),dipole_moment_norm_T1 (D),0-0_S1 (eV),0-0_T1 (eV),reduction_potential_S0 (eV),reduction_potential_S1 (eV),reduction_potential_T1 (eV),oxidation_potential_S0 (eV),oxidation_potential_S1 (eV),oxidation_potential_T1 (eV),free_energy_S0,free_energy_AN,free_energy_CAT,free_energy_S1,free_energy_T1,adiabatic_T1-S0 (kcal/mol),adiabatic_S1-S0 (kcal/mol),reduction_S0 (kcal/mol),oxidation_S0 (kcal/mol)
-6.828969492,-3.664013158,2.396800105,4.423428525,4.377468494,4.365468273,-33614.26996,-33612.23257,-33612.97988,6.958948296,7.113920216,7.973966736,1.991422573,1.23211878,-0.54881955,1.442603023,0.68329923,-1.486592142,-3.478014714,-2.718710922,-1235.179696,-1235.335924,-1234.948668,-1235.107868,-1235.136641,27.01739999,45.07271645,-98.03447605,144.9721493
-6.637945561,-4.187288116,1.648800072,6.780886973,6.751253773,6.741838634,-42497.52345,-42496.25437,-42496.81913,5.213346294,4.705859306,5.231397125,1.239451924,0.665274039,-0.080321113,1.159130811,0.584952927,-1.283704046,-2.523155969,-1.948978085,-1561.56522,-1561.738665,-1561.341648,-1561.51833,-1561.540384,15.58481352,29.42389701,-108.8382985,140.2934421
-7.937561368,-4.259942517,2.178800095,4.525661704,,4.470912394,-38949.72599,,-38948.18379,0.661234285,,1.155013909,,1.487448115,0.019925634,,1.507373749,-2.565523606,,-4.052971721,-1431.263285,-1431.440414,-1430.992607,,-1431.210309,33.24291678,,-111.1500417,169.8528811
-7.358503069,-4.065108991,2.436700107,5.453978145,,5.386249005,-30247.86385,,-30246.35168,1.549188371,,8.656315383,,1.444435621,-0.2043234,,1.240112221,-1.984206762,,-3.428642383,-1111.436464,-1111.605352,-1111.187149,,-1111.38397,32.94045745,,-105.97874,156.4474063
-5.508673032,-3.483601667,1.328600058,11.53272972,11.5312603,11.52309689,-37349.32467,,-37348.55479,14.25129184,15.13177393,30.06153557,,0.760247219,-0.778538072,,-0.018290853,-0.392476723,,-1.152723943,-1372.202033,-1372.349819,-1372.011213,-1372.159948,-1372.172191,18.72612358,26.40871627,-92.73704507,119.7412674
-6.064601653,-3.865377416,1.501500066,6.093064763,6.071785459,6.062179839,-56382.66473,,-56382.06774,6.109548522,7.226931534,15.43988253,,0.566112754,-0.382095386,,0.184017368,-0.709407739,,-1.275520493,-2071.855812,-2072.018167,-2071.653345,-2071.81305,-2071.834853,13.15196113,26.83353986,-101.8792237,127.0498647
-6.734818096,-4.087422328,2.009200088,5.025779771,4.991847173,4.989751896,-38569.10303,,-38568.09068,14.17474496,14.74232654,26.12779363,,0.976322497,-0.226663948,,0.749658549,-1.443979111,,-2.420301608,-1417.254062,-1417.422129,-1417.0246,-1417.193402,-1417.218832,22.10714207,38.06469594,-105.4635551,143.9894702
-7.274147771,-3.861839936,2.560600112,6.447901239,,6.389287913,-55946.77289,,-55945.19132,2.928523104,,6.908204168,,1.522955709,-0.39493916,,1.128016548,-1.953784432,,-3.476740141,-2055.82405,-2055.985933,-2055.575853,,-2055.768805,34.66673471,,-101.5830394,155.7458513
-7.052919201,-4.240350319,2.040200089,4.682181597,4.649936104,4.641418941,-56302.21959,-56300.60342,-56301.30351,2.249413768,2.613915066,7.833056901,1.583927287,0.875318457,-0.034388293,1.549538994,0.840930165,-1.690813595,-3.274740882,-2.566132053,-2068.95194,-2069.127073,-2068.713407,-2068.891671,-2068.918647,20.89165714,37.81933992,-109.8975337,149.6816043
,,,,3.932916077,3.960889382,,-30153.45459,-30154.05821,,5.902536778,8.962368911,,,,,,,,,,-1108.278423,-1107.829415,-1108.021834,-1108.044712,,,,
,,,,4.481007819,4.480082632,,-27350.06376,-27350.74717,,3.970477902,10.99840433,,,,,,,,,,-1005.22736,-1004.802815,-1004.976612,-1005.00387,,,,
,,,,4.201873419,4.188703108,,-44643.13115,-44643.97681,,2.027900002,1.6617,,,,,,,,,,-1640.725952,-1640.332557,-1640.495683,-1640.52831,,,,
,,,,4.788306004,4.802945729,,-39549.17106,-39549.80716,,11.05249266,9.633205561,,,,,,,,,,-1453.525491,-1453.096007,-1453.2791,-1453.301594,,,,
,,,,7.1088386,7.086715743,,-33004.68388,-33005.63376,,6.773002089,6.12406523,,,,,,,,,,-1212.915917,-1212.528684,-1212.692401,-1212.729519,,,,
,,,,7.155125168,7.150308752,,-35514.20247,-35514.80081,,5.531089955,2.665043836,,,,,,,,,,-1305.162259,-1304.739038,-1304.914896,-1304.938961,,,,
-7.593065218,-3.977760441,2.660800116,4.300569116,4.208268094,4.217139006,-24052.83975,-24050.66051,-24050.76295,7.438534105,7.512130313,10.31320744,2.086934278,1.99336482,-0.284352087,1.802582191,1.709012734,-2.256701584,-4.343635861,-4.250066404,-883.810241,-883.976188,-883.550912,-883.733015,-883.737425,45.69269534,48.46001003,-104.133236,162.7312815
,,,,6.126534768,6.127405532,,-23348.02559,-23348.79723,,6.113821621,13.76855217,,,,,,,,,,-858.046338,-857.707538,-857.842775,-857.871805,,,,
,,,,4.552519342,4.500355114,,-27133.64674,-27133.70167,,10.16270173,18.24954514,,,,,,,,,,-997.251145,-996.830088,-997.019563,-997.025828,,,,
-7.732115402,-3.857758228,2.798600122,3.250917103,3.17763684,3.166480172,-32073.03268,-32070.45236,-32070.45359,1.633997558,1.334523578,1.904156191,2.507045219,2.49465608,-0.415320489,2.091724731,2.079335591,,,,-1178.585345,-1178.746479,,-1178.492658,-1178.494263,57.15477474,58.16192668,-101.1130352,
-7.136186043,-3.900480105,2.407500105,5.623777195,5.562415519,5.5528099,-29786.25992,-29784.18722,-29784.88382,5.421542341,5.478761415,1.559055615,2.011342958,1.305137269,-0.344815787,1.666527171,0.960321483,-1.811550516,-3.822893474,-3.116687786,-1094.465685,-1094.62941,-1094.222715,-1094.391359,-1094.418302,29.73325895,46.64023393,-102.738911,152.4658617
,,,,6.025117931,6.010804742,,-29735.56966,-29736.22736,,12.02668849,14.66849322,,,,,,,,,,-1092.805033,-1092.426894,-1092.587555,-1092.6135,,,,
-7.347074286,-3.717619589,2.804900123,3.625944429,3.561045272,3.566650818,-21614.14382,,-21612.47643,10.89989557,10.92917996,15.05087729,,1.60809298,-0.539241142,,1.068851838,-2.139529355,,-3.747622334,-794.213477,-794.370057,-793.958454,-794.126013,-794.155366,36.4651755,54.88444718,-98.25535922,160.0292277
-7.409932589,-4.26511268,2.305400101,4.59605756,4.559893627,4.535566648,-36652.55777,-36650.78111,-36651.41056,1.846437546,4.030414378,7.904259392,1.740490545,1.086720996,0.001966119,1.742456665,1.088687116,-1.94706322,-3.687553765,-3.033784216,-1346.839172,-1347.015641,-1346.591222,-1346.773846,-1346.799031,25.18883877,40.99265293,-110.7358857,155.5908565
-7.51850602,-3.900207991,2.727900119,4.810156747,4.74955699,4.737039752,-26206.90309,,-26205.03204,10.17976033,11.11839399,20.78991748,,1.797929243,-0.235371591,,1.562557652,,,,-962.954961,-963.122708,,-962.87516,-962.890219,40.62618768,50.07584571,-105.2627522,
,,,,4.603976073,4.591404413,,-31685.12188,-31685.25721,,11.50991285,14.78571953,,,,,,,,,,-1164.542603,-1164.097084,-1164.285685,-1164.292543,,,,
-6.965298537,-4.113817373,2.136400093,4.338773903,4.294147229,4.282664024,-38631.13559,-38629.34635,-38630.00211,7.58025749,7.274317552,16.91611869,1.744615892,1.077370347,-0.17115272,1.573463172,0.906217628,-1.636009864,-3.380625755,-2.713380211,-1419.55598,-1419.726087,-1419.319461,-1419.49142,-1419.516797,24.58768515,40.51198104,-106.7436735,148.4178012
,,,,6.323381936,6.286401662,,-30750.67158,-30750.73264,,5.945712591,15.38109087,,,,,,,,,,-1130.114547,-1129.712398,-1129.884084,-1129.887357,,,,
-7.345985831,-3.788641307,2.627800115,5.973933314,5.90201362,5.908435507,-39176.23012,-39173.92701,-39174.62751,8.584078589,8.636740908,4.372286529,2.231187221,1.537114065,-0.477743409,1.753443813,1.059370656,-2.09743334,-4.328620561,-3.634547405,-1439.530842,-1439.689682,-1439.277366,-1439.448778,-1439.474699,35.23023779,51.49589858,-99.67352956,159.0584713
-7.046932696,-3.630271039,2.603900114,9.864916644,,9.770765248,-44166.10367,,-44164.29199,9.951582392,,19.45447452,,1.717533719,-0.597854468,,1.119679252,-1.625043675,,-3.342577394,-1622.776708,-1622.931134,-1622.540592,,-1622.715421,38.45814408,,-96.90370483,148.164915
-7.479865851,-3.97204605,2.613500114,4.766237569,4.698073047,4.701855429,-36497.50684,,-36495.95606,7.725306473,7.651303924,1.96960985,,1.486392858,-0.285386119,,1.201006738,-2.216156618,,-3.702549476,-1341.130123,-1341.296032,-1340.872284,-1341.04872,-1341.076103,33.89803618,51.08111513,-104.1093907,161.7962931
-5.68609127,-3.692585114,1.37300006,6.820261849,6.795771601,,-29331.34748,,,25.64485476,24.07925454,,,,-0.537662881,,,-0.420858199,,,-1077.708402,-1077.86504,-1077.516539,-1077.672243,,,22.69009793,-98.29175474,120.3957593
,,,,4.818483431,4.807109071,,-28195.85565,-28196.52383,,5.650480976,16.34912167,,,,,,,,,,-1036.285927,-1035.876995,-1036.049246,-1036.075234,,,,
,,,,3.593753359,3.593807782,,-29161.43418,-29162.43889,,4.314345912,1.239798911,,,,,,,,,,-1071.862759,-1071.385453,-1071.581864,-1071.621044,,,,
,,,,4.392461968,4.354583718,,-26314.56296,-26314.62584,,6.254118375,9.518495665,,,,,,,,,,-967.154279,-966.74485,-966.924355,-966.929049,,,,
-6.092085153,-3.979937352,1.394400061,8.532647174,8.500592161,,-44202.24037,-44201.15818,,17.37716566,17.98591197,,1.050135139,,-0.292569925,0.757565214,,-0.760782836,-1.810917975,,-1624.15201,-1624.317655,-1623.947655,-1624.112705,,,24.66424125,-103.9437283,128.2346017
-7.504900327,-4.143477784,2.490500109,5.42717493,5.385296606,5.376425694,-66732.07514,-66730.14793,-66730.89642,5.295491258,4.598074476,2.280509862,1.88532651,1.127961485,-0.09969562,1.785630891,1.028265865,-2.140563387,-4.025889898,-3.268524872,-2452.221981,-2452.394714,-2451.96692,-2452.151245,-2452.179762,26.49280247,44.38747662,-108.3915121,160.053073
-6.808016725,-3.504282321,2.419400106,5.019058559,,4.97511217,-22716.75267,,-22715.3836,4.730225376,,11.38695096,,1.325117067,-0.719244462,,0.605872605,-1.44455055,,-2.769667616,-834.685579,-834.835544,-834.456096,,-834.637434,30.2114208,,-94.10438719,144.0026478
,,,,4.655487227,4.651786479,,-23151.173,-23151.81756,,9.256972264,16.07845424,,,,,,,,,,-850.890513,-850.497509,-850.663388,-850.687701,,,,
-7.61782758,-3.807689277,2.790500122,4.240105416,4.15517868,4.164947567,-20637.2704,,-20635.5382,6.382371743,6.966957873,11.61760803,,1.657045148,-0.461226097,,1.195819051,-2.398336849,,-4.055381997,-758.293611,-758.453058,-758.029077,-758.201686,-758.231958,38.68781238,57.68376483,-100.0544275,165.9974658
,,,,7.126934172,7.124185822,,-35026.63641,-35027.18472,,5.399381791,12.06784143,,,,,,,,,,-1287.216443,-1286.829917,-1286.996322,-1287.017435,,,,
,,,,4.943927921,4.85734129,,-28636.899,-28636.94604,,8.199242839,7.190812945,,,,,,,,,,-1052.472444,-1052.045933,-1052.251929,-1052.258616,,,,
,,,,4.89619915,4.885722766,,-20668.94266,-20669.75201,,2.833207543,9.38442955,,,,,,,,,,-759.651484,-759.278032,-759.430627,-759.461131,,,,
-6.318756,-3.603059653,2.04810009,5.957225523,5.917469687,5.911401548,-23812.42905,,-23811.44433,11.75225389,11.45513015,18.94447241,,0.938900365,-0.696849491,,0.242050874,-1.020624364,,-1.959524728,-874.915541,-875.066329,-874.701637,-874.853457,-874.88218,20.93432775,38.95826876,-94.62082709,134.2266851
-7.410476816,-3.597617376,2.812700123,5.830311617,5.75656876,5.742364417,-34428.4749,-34426.00251,-34426.42628,5.740848741,5.812369165,12.5191222,2.398647945,1.960673714,-0.62735161,1.771296335,1.333322104,-2.164400562,-4.563048507,-4.125074276,-1265.060226,-1265.213568,-1264.804289,-1264.972364,-1264.9898,44.19294883,55.13419576,-96.22348508,160.6027709
-6.909515196,-3.767416426,2.374700104,4.700413226,4.659432878,4.654861365,-23153.12155,-23151.11924,-23151.81394,7.721688155,7.802810753,14.55172884,1.961331099,1.262056529,-0.470178643,1.491152456,0.791877886,-1.594022695,-3.555353794,-2.856079224,-850.731046,-850.890164,-850.49607,-850.660856,-850.687312,27.44347861,44.04485671,-99.84797706,147.4495548
,,,,5.932218259,5.929061738,,-34265.08214,-34265.67434,,9.231829431,15.16373808,,,,,,,,,,-1259.256693,-1258.890621,-1259.050651,-1259.073369,,,,
,,,,2.86435215,2.893713236,,-22700.64839,-22700.97568,,4.767361591,8.145218373,,,,,,,,,,-834.423017,-833.967185,-834.169448,-834.181471,,,,
,,,,5.376180792,5.361160107,,-40174.54073,-40175.4549,,7.082735197,11.42648158,,,,,,,,,,-1476.491571,-1476.066195,-1476.240322,-1476.275697,,,,
-6.560937338,-3.956807674,1.706800075,6.253666364,,6.234781662,-27695.90635,,-27695.38696,2.381389321,,17.99976673,,0.500509368,-0.234011022,,0.266498345,-0.650304608,,-1.150813976,-1017.624438,-1017.792235,-1017.424143,,-1017.606225,11.42882142,,-105.2941277,125.6869152
-6.622435071,-3.724694549,2.167100095,5.669573959,5.631777343,5.627532367,-37103.64199,-37101.82173,-37102.51332,6.219651229,6.982717939,14.81608425,1.78246975,1.086628205,-0.583323587,1.199146162,0.503304618,-1.304030951,-3.086500701,-2.390659157,-1363.373801,-1363.528761,-1363.149482,-1363.308885,-1363.335786,23.85475463,40.73537424,-97.23879464,140.7621914
-6.565563273,-3.837349688,1.933300085,6.611740996,6.576992056,6.567359225,-33881.12414,,-33880.18468,11.65093174,10.24034554,7.010845026,,0.895077461,-0.386068248,,0.509009213,-1.195049349,,-2.090126811,-1244.918784,-1245.080993,-1244.69847,-1244.862081,-1244.886013,20.56409744,35.58164283,-101.7876074,138.2490178
,,,,5.901115644,5.89082974,,-29347.78731,-29348.45909,,12.56900714,10.33182783,,,,,,,,,,-1078.572353,-1078.179845,-1078.341805,-1078.367869,,,,
,,,,4.416816159,4.406230929,,-35015.69797,-35016.38116,,12.19566126,20.89222256,,,,,,,,,,-1286.923529,-1286.518614,-1286.687363,-1286.714071,,,,
,,,,6.11205831,6.106616033,,-53873.11525,-53873.68778,,5.803931776,13.58477999,,,,,,,,,,-1979.82913,-1979.47269,-1979.627672,-1979.650089,,,,
-8.463829578,-4.298038458,2.74540012,3.43339666,3.370320666,,-24584.81497,-24582.28215,,2.068232837,1.367550551,,2.469749881,,0.043517906,2.513267787,,-3.230896423,-5.700646304,,-903.394497,-903.572493,-903.099367,-903.303377,,,57.17862008,-111.694092,185.1967312
-6.639850358,-4.025652481,1.948600085,4.68008632,4.641364518,4.630860923,-28388.64124,-28387.01728,-28387.6808,10.76143859,10.05337094,20.16495463,1.58523995,0.911212181,-0.280079899,1.305160051,0.631132282,-1.293037551,-2.878277501,-2.204249732,-1043.138556,-1043.30466,-1042.914641,-1043.079365,-1043.104893,21.12383547,37.14288522,-104.2317549,140.5086777
-7.811300536,-3.783743258,2.764600121,4.470204898,4.419754988,4.391373512,-30817.74264,,-30815.91671,4.47676495,4.399350109,5.878808261,,1.747099163,-0.446668006,,1.300431157,-2.434310302,,-4.181409464,-1132.41294,-1132.572922,-1132.147084,-1132.324985,-1132.350046,39.46655105,55.19255409,-100.3901448,166.8270327
,,,,6.759580457,6.715280321,,-26901.14803,-26901.39312,,2.404538359,15.16284919,,,,,,,,,,-988.584967,-988.2416,-988.395612,-988.408145,,,,
,,,,4.498150992,4.524437191,,-24841.76842,-24842.27518,,3.398343129,6.915255995,,,,,,,,,,-913.032095,-912.618617,-912.794984,-912.815258,,,,
,,,,4.98275857,4.974894479,,-53354.54792,-53355.14054,,5.367945836,10.37081479,,,,,,,,,,-1960.832377,-1960.447809,-1960.612706,-1960.635745,,,,
,,,,4.771053985,4.797394607,,-22687.63518,-22688.2169,,5.823977592,4.546460973,,,,,,,,,,-833.859199,-833.445566,-833.622168,-833.6412,,,,
,,,,4.638480111,4.639350875,,-32045.24026,-32046.0154,,6.253687798,13.24992938,,,,,,,,,,-1177.727787,-1177.364248,-1177.512742,-1177.541728,,,,
,,,,4.848987395,4.868606804,,-31311.05494,-31311.14865,,3.535285121,4.69194314,,,,,,,,,,-1150.767823,-1150.338945,-1150.528972,-1150.532786,,,,
,,,,4.123559049,4.118307251,,-42086.30675,-42087.08152,,3.036126094,7.544490598,,,,,,,,,,-1546.783,-1546.373884,-1546.539721,-1546.569255,,,,
,,,,5.202735416,5.198980245,,-31885.39152,-31886.14526,,5.343354919,10.32489594,,,,,,,,,,-1171.840508,-1171.475068,-1171.622409,-1171.650915,,,,
-5.830855845,-3.305639201,1.886700082,8.318901735,,,-28029.85631,,,10.24277866,,,,,-0.924010143,,,-0.595119917,,,-1029.822904,-1029.965344,-1029.624637,,,,,-89.38238196,124.4143269
,,,,4.236731204,4.229955569,,-44620.86677,-44621.63756,,2.202410103,9.649544604,,,,,,,,,,-1639.941248,-1639.503485,-1639.683463,-1639.712664,,,,
,,,,4.931710009,4.941288417,,-29231.03814,-29231.73002,,2.358727311,7.566451705,,,,,,,,,,-1074.348065,-1073.90563,-1074.08861,-1074.11501,,,,
,,,,5.979511648,5.877904332,,-28235.71078,-28236.00109,,6.737396097,26.94300106,,,,,,,,,,-1037.673725,-1037.305904,-1037.471411,-1037.488634,,,,
-6.349776981,-3.877350426,1.746400076,7.503267643,7.493199431,,-54240.28007,-54238.83667,,8.818299733,9.612395982,,1.43333051,,-0.370067953,1.063262557,,-1.223512459,-2.656842969,,-1993.076722,-1993.239519,-1992.855362,-1993.021944,,,34.373688,-102.1565827,138.9053922
,,,,9.012383913,9.018343207,,-26483.61891,-26484.17178,,8.26198177,14.63301146,,,,,,,,,,-973.148793,-972.846257,-972.975607,-972.997606,,,,
,,,,6.25200647,6.245448526,,-50967.60642,-50968.11991,,11.08850323,19.12180817,,,,,,,,,,-1873.044435,-1872.695438,-1872.847981,-1872.868218,,,,
-7.083668068,-3.887146525,2.369200104,4.879328091,4.842456662,4.819844,-53319.27809,-53317.38952,-53318.02529,4.689831635,5.887917108,6.985649477,1.851693718,1.193311806,-0.339237453,1.512456265,0.854074353,-1.712854818,-3.564548536,-2.906166624,-1959.318429,-1959.482359,-1959.079086,-1959.249314,-1959.275159,27.15231443,43.37028454,-102.8675504,150.1898866
,,,,4.183478521,4.165899966,,-27568.78232,-27568.94069,,9.100233233,8.235686297,,,,,,,,,,-1013.249538,-1012.833996,-1013.024563,-1013.033546,,,,
,,,,6.561699257,6.56254281,,-39207.60726,-39208.34516,,8.693167994,15.36930819,,,,,,,,,,-1440.882777,-1440.516527,-1440.66234,-1440.689952,,,,
-7.026524156,-3.91707905,2.298700101,6.010641474,5.962314052,5.921823509,-30848.41106,,-30846.66533,8.66736399,9.903006944,10.42578307,,1.656915458,,,,-1.721698519,,-3.378613977,-1133.48461,,-1133.244942,-1133.417666,-1133.424832,37.511233,42.0079625,,150.393827
-6.838221364,-4.422394493,1.662300073,5.246953919,5.219524841,5.189374625,-54784.18944,-54782.8478,-54782.98963,4.269220285,3.480634553,14.99046289,1.314208168,1.142224333,0.163901079,1.478109247,1.306125412,-1.64360184,-2.957810008,-2.785826173,-2013.145121,-2013.327541,-2012.908323,-2013.096123,-2013.102696,26.62206933,30.74668598,-114.4701918,148.5928762
-6.352498119,-3.804151797,1.748500076,6.937787826,6.893378844,6.889542038,-50095.31354,,-50094.43485,8.974204079,10.11732595,16.15323512,,0.830443616,-0.477525718,,0.352917899,-0.942582108,,-1.773025724,-1840.769318,-1840.928166,-1840.558282,-1840.718243,-1840.739199,18.89994357,32.05002218,-99.67854963,132.4269893
-6.448010085,-3.45067589,2.299300101,5.661192852,5.611640917,5.607804112,-26486.59378,-26484.6317,-26485.38943,9.715011171,9.640176895,10.42924598,1.912528168,1.150954126,-0.812933264,1.099594903,0.338020862,-1.163103182,-3.07563135,-2.314057308,-973.202223,-973.348745,-972.983083,-973.130582,-973.159334,26.9132335,44.95537227,-91.9438737,137.5123223
-6.56393059,-3.761702035,2.094600092,4.925777927,4.90975042,4.893750125,-34014.9824,-34013.45821,-34014.08138,1.924883867,0.531922635,12.88409301,1.508165496,0.868997525,-0.516846171,0.991319325,0.352151354,-0.926609024,-2.43477452,-1.795606549,-1249.892595,-1250.049998,-1249.682146,-1249.83593,-1249.860054,20.41977037,35.55779749,-98.77179913,132.0586415
-7.446123732,-3.625645103,2.803200123,6.424308967,6.353532152,6.336579458,-29949.70591,-29947.26939,-29947.66884,7.099027783,6.883064043,14.73241679,2.365750784,1.949344253,-0.615433023,1.75031776,1.33391123,-2.153624853,-4.519375636,-4.102969106,-1100.443978,-1100.597758,-1100.188437,-1100.357775,-1100.373775,44.05301433,54.09315833,-96.49833402,160.3542774
-6.179161589,-3.43026735,2.114600092,5.102162133,,5.068964241,-22718.2285,,-22717.17762,4.629341494,,12.77544561,,1.017682335,-0.843709342,,0.173972993,-0.934064944,,-1.951747279,-834.734666,-834.880057,-834.523943,,-834.696917,23.68783724,,-91.23416102,132.230579
-7.302447613,-3.871636035,2.535500111,5.506604966,5.446114055,5.437406411,-38678.67754,,-38677.22847,7.542400353,7.332326751,4.337083869,,1.379870076,-0.391129566,,0.98874051,-2.046901796,,-3.426771872,-1421.261636,-1421.423659,-1421.010017,-1421.182981,-1421.211752,31.30265896,49.3567204,-101.6708907,157.8931871
